318, 0.5000, 0.5000, 100.6
319, 0.5000, 0.5000, 100.9
320, 0.5000, 0.5000, 101.2
321, 0.5000, 0.5000, 101.5
322, 0.5000, 0.5000, 101.8
323, 0.5000, 0.5000, 102.1
324, 0.5000, 0.5000, 102.4
325, 0.5000, 0.5000, 102.7
326, 0.5000, 0.5000, 103.0
327, 0.5000, 0.5000, 103.3
328, 0.5000, 0.5000, 103.6
329, 0.5000, 0.5000, 103.9
330, 0.5000, 0.5000, 104.2
331, 0.5000, 0.5000, 104.5
332, 0.5000, 0.5000, 104.8
333, 0.5000, 0.5000, 105.1
334, 0.5000, 0.5000, 105.4
335, 0.5000, 0.5000, 105.7
336, 0.5000, 0.5000, 106.0
337, 0.5000, 0.5000, 106.3
338, 0.5000, 0.5000, 106.6
339, 0.5000, 0.5000, 106.9
340, 0.5000, 0.5000, 107.2
341, 0.5000, 0.5000, 107.5
342, 0.5000, 0.5000, 107.8
343, 0.5000, 0.5000, 108.1
344, 0.5000, 0.5000, 108.4
345, 0.5000, 0.5000, 108.7
346, 0.5000, 0.5000, 109.0
347, 0.5000, 0.5000, 109.3
348, 0.5000, 0.5000, 109.5
349, 0.5000, 0.5000, 109.8
350, 0.5000, 0.5000, 110.1
351, 0.5000, 0.5000, 110.4
352, 0.5000, 0.5000, 110.7
353, 0.5000, 0.5000, 111.0
354, 0.5000, 0.5000, 111.3
355, 0.5000, 0.5000, 111.6
356, 0.5000, 0.5000, 111.9
357, 0.5000, 0.5000, 112.2
358, 0.5000, 0.5000, 112.5
359, 0.5000, 0.5000, 112.8
360, 0.5000, 0.5000, 113.1
361, 0.5000, 0.5000, 113.4
362, 0.5000, 0.5000, 113.7
363, 0.5000, 0.5000, 114.0
364, 0.5000, 0.5000, 114.3
365, 0.5000, 0.5000, 114.6
366, 0.5000, 0.5000, 114.9
367, 0.5000, 0.5000, 115.2
368, 0.5000, 0.5000, 115.5
369, 0.5000, 0.5000, 115.8
370, 0.5000, 0.5000, 116.1
371, 0.5000, 0.5000, 116.4
372, 0.5000, 0.5000, 116.7
373, 0.5000, 0.5000, 117.0
374, 0.5000, 0.5000, 117.3
375, 0.5000, 0.5000, 117.5
376, 0.5000, 0.5000, 117.8
377, 0.5000, 0.5000, 118.1
378, 0.5000, 0.5000, 118.4
379, 0.5000, 0.5000, 118.7
380, 0.5000, 0.5000, 119.0
381, 0.5000, 0.5000, 119.3
382, 0.5000, 0.5000, 119.6
383, 0.5000, 0.5000, 119.9
384, 0.5000, 0.5000, 120.2
385, 0.5000, 0.5000, 120.5
386, 0.5000, 0.5000, 120.8
387, 0.5000, 0.5000, 121.1
388, 0.5000, 0.5000, 121.4
389, 0.5000, 0.5000, 121.7
390, 0.5000, 0.5000, 122.0
391, 0.5000, 0.5000, 122.3
392, 0.5000, 0.5000, 122.6
393, 0.5000, 0.5000, 122.9
394, 0.5000, 0.5000, 123.2
395, 0.5000, 0.5000, 123.5
396, 0.5000, 0.5000, 123.8
397, 0.5000, 0.5000, 124.1
398, 0.5000, 0.5000, 124.4
399, 0.5000, 0.5000, 124.7
400, 0.5000, 0.5000, 125.0
401, 0.5000, 0.5000, 125.2
402, 0.5000, 0.5000, 125.5
403, 0.5000, 0.5000, 125.8
404, 0.5000, 0.5000, 126.1
405, 0.5000, 0.5000, 126.4
406, 0.5000, 0.5000, 126.7
407, 0.5000, 0.5000, 127.0
408, 0.5000, 0.5000, 127.3
409, 0.5000, 0.5000, 127.6
410, 0.5000, 0.5000, 127.9
411, 0.5000, 0.5000, 128.2
412, 0.5000, 0.5000, 128.5
413, 0.5000, 0.5000, 128.8
414, 0.5000, 0.5000, 129.1
415, 0.5000, 0.5000, 129.4
416, 0.5000, 0.5000, 129.7
417, 0.5000, 0.5000, 130.0
418, 0.5000, 0.5000, 130.3
419, 0.5000, 0.5000, 130.6
420, 0.5000, 0.5000, 130.9
421, 0.5000, 0.5000, 131.2
422, 0.5000, 0.5000, 131.5
423, 0.5000, 0.5000, 131.8
424, 0.5000, 0.5000, 132.1
425, 0.5000, 0.5000, 132.3
426, 0.5000, 0.5000, 132.6
427, 0.5000, 0.5000, 132.9
428, 0.5000, 0.5000, 133.2
429, 0.5000, 0.5000, 133.5
430, 0.5000, 0.5000, 133.8
431, 0.5000, 0.5000, 134.1
432, 0.5000, 0.5000, 134.4
433, 0.5000, 0.5000, 134.7
434, 0.5000, 0.5000, 135.0
435, 0.5000, 0.5000, 135.3
436, 0.5000, 0.5000, 135.6
437, 0.5000, 0.5000, 135.9
438, 0.5000, 0.5000, 136.2
439, 0.5000, 0.5000, 136.5
440, 0.5000, 0.5000, 136.8
441, 0.5000, 0.5000, 137.1
442, 0.5000, 0.5000, 137.4
443, 0.5000, 0.5000, 137.7
444, 0.5000, 0.5000, 138.0
445, 0.5000, 0.5000, 138.3
446, 0.5000, 0.5000, 138.6
447, 0.5000, 0.5000, 138.9
448, 0.5000, 0.5000, 139.2
449, 0.5000, 0.5000, 139.4
450, 0.5000, 0.5000, 139.7
